FECHA,TMAX,TMIN,NOMBRE
01082023,30.3,13.9,SAN FERNANDO AERO
01082023,31.5,2.2,SAN JUAN AERO
01082023,9.8,3.9,SAN JULIAN AERO
01082023,29.0,11.5,SAN LUIS AERO
01082023,28.0,8.5,SAN MARTIN (MZA)
01082023,26.2,8.6,SAN RAFAEL AERO
01082023,,,SANTA CRUZ AERO
01082023,24.8,6.1,SANTA ROSA AERO
01082023,32.1,,SANTA ROSA DE CONLARA AERO
01082023,36.2,9.8,SANTIAGO DEL ESTERO AERO
01082023,32.9,18.1,SAUCE VIEJO AERO
01082023,33.7,16.7,SUNCHALES AERO
01082023,24.5,9.0,TANDIL AERO
01082023,36.2,11.5,TARTAGAL AERO
01082023,31.2,8.5,TERMAS DE RIO HONDO AERO
01082023,34.0,3.5,TINOGASTA
01082023,18.3,10.8,TRELEW AERO
01082023,27.5,12.6,TRENQUE LAUQUEN
01082023,23.1,12.5,TRES ARROYOS
01082023,30.7,13.6,TUCUMAN AERO
01082023,3.9,0.1,USHUAIA AERO
01082023,29.5,9.0,USPALLATA
01082023,32.0,13.5,VENADO TUERTO AERO
01082023,27.0,7.6,VICTORICA
01082023,21.2,9.3,VIEDMA AERO
01082023,35.5,11.0,VILLA DE MARIA DEL RIO SECO
01082023,31.2,15.6,VILLA DOLORES AERO
01082023,24.2,10.0,VILLA GESELL AERO
01082023,28.5,5.3,VILLA REYNOLDS AERO
31072023,18.6,12.2,AEROPARQUE AERO
31072023,18.5,2.5,AZUL AERO
31072023,22.5,3.6,BAHIA BLANCA AERO
31072023,11.6,1.9,BARILOCHE AERO
31072023,-10.0,-24.3,BASE BELGRANO II
31072023,0.2,-7.0,BASE CARLINI (EX JUBANY)
31072023,-1.1,-17.3,BASE ESPERANZA
31072023,-13.5,-22.0,BASE MARAMBIO
31072023,-9.6,-12.5,BASE ORCADAS
31072023,0.5,-15.8,BASE SAN MARTIN
31072023,18.5,2.6,BENITO JUAREZ AERO
31072023,24.1,15.2,BERNARDO DE IRIGOYEN AERO
31072023,22.9,3.2,BOLIVAR AERO
31072023,20.4,10.3,BUENOS AIRES OBSERVATORIO
31072023,,4.6,CAMPO DE MAYO AERO
31072023,32.0,10.6,CATAMARCA AERO
31072023,30.8,10.4,CERES AERO
31072023,27.5,9.0,CHAMICAL AERO
31072023,17.0,2.2,CHAPELCO AERO
31072023,26.0,9.0,CHEPES
31072023,28.0,6.3,CHILECITO AERO
31072023,24.3,9.3,CIPOLLETTI
31072023,17.0,0.5,COMODORO RIVADAVIA AERO
31072023,24.1,,CONCORDIA AERO
31072023,28.2,7.1,CORDOBA AERO
31072023,28.2,9.0,CORDOBA OBSERVATORIO
31072023,18.0,2.6,CORONEL SUAREZ AERO
31072023,31.0,14.0,CORRIENTES AERO
31072023,,1.9,DOLORES AERO
31072023,15.6,4.0,EL BOLSON AERO
31072023,1.4,-4.0,EL CALAFATE AERO
31072023,22.3,5.4,EL PALOMAR AERO
31072023,,5.5,ESCUELA DE AVIACION MILITAR AERO
31072023,13.1,2.0,ESQUEL AERO
31072023,22.6,8.0,EZEIZA AERO
31072023,,15.0,FORMOSA AERO
31072023,23.0,5.5,GENERAL PICO AERO
31072023,7.6,-3.2,GOBERNADOR GREGORES AERO
31072023,23.7,8.6,GUALEGUAYCHU AERO
31072023,27.3,14.6,IGUAZU AERO
31072023,29.5,15.0,ITUZAINGO
31072023,28.5,-1.5,JACHAL
31072023,29.3,10.9,JUJUY AERO
31072023,28.2,7.1,JUJUY U N
31072023,24.1,6.2,JUNIN AERO
31072023,20.2,6.1,LA PLATA AERO
31072023,20.6,-4.9,LA QUIACA OBSERVATORIO
31072023,27.5,5.7,LA RIOJA AERO
31072023,25.8,4.7,LABOULAYE AERO
31072023,20.5,3.7,LAS FLORES
31072023,35.0,,LAS LOMITAS
31072023,23.8,2.3,MALARGUE AERO
31072023,19.2,4.0,MAQUINCHAO
31072023,17.6,1.6,MAR DEL PLATA AERO
31072023,28.0,8.0,MARCOS JUAREZ AERO
31072023,23.0,,MARIANO MORENO AERO
31072023,23.5,6.2,MENDOZA AERO
31072023,23.0,8.2,MENDOZA OBSERVATORIO
31072023,27.0,14.2,MERCEDES AERO (CTES)
31072023,,9.5,MERLO AERO
31072023,29.0,13.8,METAN
31072023,25.7,10.9,MONTE CASEROS AERO
31072023,22.3,8.2,MORON AERO
31072023,23.6,6.0,NEUQUEN AERO
31072023,23.6,7.3,NUEVE DE JULIO
31072023,29.0,15.5,OBERA
31072023,18.5,3.5,OLAVARRIA AERO
31072023,31.4,13.4,ORAN AERO
31072023,25.7,11.0,PARANA AERO
31072023,19.2,1.5,PASO DE INDIOS
31072023,26.7,11.8,PASO DE LOS LIBRES AERO
31072023,23.9,2.5,PEHUAJO AERO
31072023,8.5,-1.5,PERITO MORENO AERO
31072023,18.8,5.8,PIGUE AERO
31072023,27.7,7.6,PILAR OBSERVATORIO
31072023,28.2,16.3,POSADAS AERO
31072023,34.4,14.8,PRESIDENCIA ROQUE SAENZ PENA AERO
31072023,7.2,-2.2,PUERTO DESEADO AERO
31072023,15.4,4.4,PUERTO MADRYN AERO
31072023,17.0,5.5,PUNTA INDIO B.A.
31072023,27.0,9.0,RAFAELA AERO
31072023,28.8,13.7,RECONQUISTA AERO
31072023,31.9,15.5,RESISTENCIA AERO
31072023,26.0,6.2,RIO CUARTO AERO
31072023,3.5,-3.4,RIO GALLEGOS AERO
31072023,3.6,-2.0,RIO GRANDE B.A.
31072023,33.5,15.3,RIVADAVIA
31072023,25.5,9.7,ROSARIO AERO
31072023,28.7,4.0,SALTA AERO
31072023,22.0,4.9,SAN ANTONIO OESTE AERO
31072023,22.3,6.6,SAN FERNANDO AERO
31072023,24.5,3.5,SAN JUAN AERO
31072023,6.4,-1.7,SAN JULIAN AERO
31072023,26.5,11.0,SAN LUIS AERO
31072023,25.2,7.0,SAN MARTIN (MZA)
31072023,25.6,6.3,SAN RAFAEL AERO
31072023,,,SANTA CRUZ AERO
31072023,22.5,4.8,SANTA ROSA AERO
31072023,27.8,,SANTA ROSA DE CONLARA AERO
31072023,31.9,9.3,SANTIAGO DEL ESTERO AERO
31072023,27.4,13.3,SAUCE VIEJO AERO
31072023,29.0,9.2,SUNCHALES AERO
31072023,18.5,2.0,TANDIL AERO
31072023,32.6,14.5,TARTAGAL AERO
31072023,27.6,8.2,TERMAS DE RIO HONDO AERO
31072023,27.6,4.5,TINOGASTA
31072023,16.0,1.8,TRELEW AERO
31072023,23.3,6.6,TRENQUE LAUQUEN
31072023,19.1,1.8,TRES ARROYOS
31072023,30.0,12.2,TUCUMAN AERO
31072023,5.5,0.7,USHUAIA AERO
31072023,28.4,0.9,USPALLATA
31072023,26.0,6.8,VENADO TUERTO AERO
31072023,24.0,7.0,VICTORICA
31072023,17.1,3.6,VIEDMA AERO
31072023,30.5,7.1,VILLA DE MARIA DEL RIO SECO
31072023,28.8,11.4,VILLA DOLORES AERO
31072023,19.0,0.3,VILLA GESELL AERO
31072023,29.0,4.2,VILLA REYNOLDS AERO
30072023,18.1,10.3,AEROPARQUE AERO
30072023,17.2,5.7,AZUL AERO
30072023,20.5,8.6,BAHIA BLANCA AERO
30072023,10.7,4.4,BARILOCHE AERO
30072023,-14.8,-23.9,BASE BELGRANO II
30072023,-3.5,-11.3,BASE CARLINI (EX JUBANY)
30072023,-13.9,-21.2,BASE ESPERANZA
30072023,-21.0,-24.0,BASE MARAMBIO
30072023,0.4,-16.2,BASE ORCADAS
30072023,-14.3,-18.3,BASE SAN MARTIN
30072023,19.3,9.2,BENITO JUAREZ AERO
30072023,22.1,12.2,BERNARDO DE IRIGOYEN AERO
30072023,19.1,5.5,BOLIVAR AERO
30072023,21.3,10.5,BUENOS AIRES OBSERVATORIO
30072023,,7.0,CAMPO DE MAYO AERO
30072023,26.4,2.4,CATAMARCA AERO
30072023,27.8,8.0,CERES AERO
30072023,24.0,7.2,CHAMICAL AERO
30072023,13.0,4.6,CHAPELCO AERO
30072023,26.5,10.5,CHEPES
30072023,24.5,5.6,CHILECITO AERO
30072023,20.5,10.3,CIPOLLETTI
30072023,15.0,3.3,COMODORO RIVADAVIA AERO
30072023,21.0,,CONCORDIA AERO
30072023,27.5,4.6,CORDOBA AERO
30072023,27.6,10.8,CORDOBA OBSERVATORIO
30072023,22.8,4.1,CORONEL SUAREZ AERO
30072023,27.5,8.0,CORRIENTES AERO
30072023,,6.1,DOLORES AERO
30072023,15.1,5.7,EL BOLSON AERO
30072023,5.9,-1.0,EL CALAFATE AERO
30072023,21.0,10.0,EL PALOMAR AERO
30072023,,4.5,ESCUELA DE AVIACION MILITAR AERO
30072023,11.3,4.0,ESQUEL AERO
30072023,21.5,10.6,EZEIZA AERO
30072023,,9.2,FORMOSA AERO
30072023,21.3,6.0,GENERAL PICO AERO
30072023,6.2,0.0,GOBERNADOR GREGORES AERO
30072023,22.0,6.7,GUALEGUAYCHU AERO
30072023,25.3,11.6,IGUAZU AERO
30072023,26.5,7.0,ITUZAINGO
30072023,,,JACHAL
30072023,26.0,7.3,JUJUY AERO
30072023,26.0,4.2,JUJUY U N
30072023,21.7,5.0,JUNIN AERO
30072023,17.4,10.8,LA PLATA AERO
30072023,20.5,-5.5,LA QUIACA OBSERVATORIO
30072023,24.9,4.9,LA RIOJA AERO
30072023,23.0,5.5,LABOULAYE AERO
30072023,17.0,9.0,LAS FLORES
30072023,31.3,,LAS LOMITAS
30072023,23.8,13.4,MALARGUE AERO
30072023,13.6,3.0,MAQUINCHAO
30072023,18.6,9.2,MAR DEL PLATA AERO
30072023,26.0,4.3,MARCOS JUAREZ AERO
30072023,20.1,,MARIANO MORENO AERO
30072023,24.2,6.2,MENDOZA AERO
30072023,24.0,7.1,MENDOZA OBSERVATORIO
30072023,25.4,7.5,MERCEDES AERO (CTES)
30072023,,10.0,MERLO AERO
30072023,25.8,6.8,METAN
30072023,22.9,7.7,MONTE CASEROS AERO
30072023,20.8,10.1,MORON AERO
30072023,19.6,8.8,NEUQUEN AERO
30072023,19.5,7.6,NUEVE DE JULIO
30072023,,,OBERA
30072023,17.2,5.1,OLAVARRIA AERO
30072023,28.0,9.8,ORAN AERO
30072023,23.4,11.7,PARANA AERO
30072023,13.6,4.0,PASO DE INDIOS
30072023,23.3,7.9,PASO DE LOS LIBRES AERO
30072023,21.2,6.2,PEHUAJO AERO
30072023,,2.5,PERITO MORENO AERO
30072023,20.8,6.8,PIGUE AERO
30072023,25.5,8.6,PILAR OBSERVATORIO
30072023,26.5,9.9,POSADAS AERO
30072023,29.4,8.5,PRESIDENCIA ROQUE SAENZ PENA AERO
30072023,10.6,-0.1,PUERTO DESEADO AERO
30072023,18.9,7.0,PUERTO MADRYN AERO
30072023,17.0,10.5,PUNTA INDIO B.A.
30072023,26.0,8.0,RAFAELA AERO
30072023,27.3,9.8,RECONQUISTA AERO
30072023,28.9,9.5,RESISTENCIA AERO
30072023,22.5,6.8,RIO CUARTO AERO
30072023,5.0,-1.5,RIO GALLEGOS AERO
30072023,3.2,-3.4,RIO GRANDE B.A.
30072023,32.0,11.3,RIVADAVIA
30072023,22.7,7.4,ROSARIO AERO
30072023,28.5,2.0,SALTA AERO
30072023,19.9,7.5,SAN ANTONIO OESTE AERO
30072023,21.7,9.3,SAN FERNANDO AERO
30072023,25.0,5.0,SAN JUAN AERO
30072023,8.7,-0.1,SAN JULIAN AERO
30072023,25.3,9.6,SAN LUIS AERO
30072023,24.3,7.0,SAN MARTIN (MZA)
30072023,21.6,7.0,SAN RAFAEL AERO
30072023,,,SANTA CRUZ AERO
30072023,22.1,6.5,SANTA ROSA AERO
30072023,24.6,,SANTA ROSA DE CONLARA AERO
30072023,28.8,8.0,SANTIAGO DEL ESTERO AERO
30072023,25.2,9.7,SAUCE VIEJO AERO
30072023,26.2,8.5,SUNCHALES AERO
30072023,18.0,5.1,TANDIL AERO
30072023,30.3,8.0,TARTAGAL AERO
30072023,25.7,5.5,TERMAS DE RIO HONDO AERO
30072023,30.5,4.0,TINOGASTA
30072023,19.5,7.8,TRELEW AERO
30072023,20.5,6.0,TRENQUE LAUQUEN
30072023,19.7,8.5,TRES ARROYOS
30072023,26.7,8.9,TUCUMAN AERO
30072023,2.9,-0.8,USHUAIA AERO
30072023,23.8,4.4,USPALLATA
30072023,23.5,6.0,VENADO TUERTO AERO
30072023,20.7,4.7,VICTORICA
30072023,20.3,9.3,VIEDMA AERO
30072023,28.0,6.6,VILLA DE MARIA DEL RIO SECO
30072023,26.4,11.7,VILLA DOLORES AERO
30072023,16.9,8.1,VILLA GESELL AERO
30072023,23.1,4.6,VILLA REYNOLDS AERO
29072023,16.9,10.3,AEROPARQUE AERO
29072023,18.2,6.1,AZUL AERO
29072023,23.0,5.8,BAHIA BLANCA AERO
29072023,12.5,5.1,BARILOCHE AERO
29072023,-13.8,-19.6,BASE BELGRANO II
29072023,0.4,-10.8,BASE CARLINI (EX JUBANY)
29072023,-3.4,-18.7,BASE ESPERANZA
29072023,-11.7,-23.2,BASE MARAMBIO
29072023,0.7,-1.5,BASE ORCADAS
29072023,-7.4,-16.2,BASE SAN MARTIN
29072023,17.2,6.0,BENITO JUAREZ AERO
29072023,20.0,7.2,BERNARDO DE IRIGOYEN AERO
29072023,19.7,5.5,BOLIVAR AERO
29072023,17.6,9.6,BUENOS AIRES OBSERVATORIO
29072023,,6.0,CAMPO DE MAYO AERO
29072023,27.5,12.9,CATAMARCA AERO
29072023,24.0,5.0,CERES AERO
29072023,23.5,6.4,CHAMICAL AERO
29072023,12.5,7.6,CHAPELCO AERO
29072023,23.0,10.5,CHEPES
29072023,23.0,3.9,CHILECITO AERO
29072023,22.0,5.5,CIPOLLETTI
29072023,17.9,12.2,COMODORO RIVADAVIA AERO
29072023,18.1,,CONCORDIA AERO
29072023,31.1,3.1,CORDOBA AERO
29072023,29.5,8.0,CORDOBA OBSERVATORIO
29072023,20.4,4.0,CORONEL SUAREZ AERO
29072023,22.6,6.0,CORRIENTES AERO
29072023,,5.6,DOLORES AERO
29072023,14.3,8.1,EL BOLSON AERO
29072023,10.9,1.6,EL CALAFATE AERO
29072023,17.8,8.0,EL PALOMAR AERO
29072023,,1.5,ESCUELA DE AVIACION MILITAR AERO
29072023,12.9,6.7,ESQUEL AERO
29072023,18.2,9.0,EZEIZA AERO
29072023,,9.0,FORMOSA AERO
29072023,22.0,10.0,GENERAL PICO AERO
29072023,10.0,6.0,GOBERNADOR GREGORES AERO
29072023,18.2,5.8,GUALEGUAYCHU AERO
29072023,22.4,11.4,IGUAZU AERO
29072023,23.0,6.0,ITUZAINGO
29072023,28.5,-2.5,JACHAL
29072023,22.6,6.3,JUJUY AERO
29072023,22.0,3.1,JUJUY U N
29072023,19.1,6.0,JUNIN AERO
29072023,15.8,6.6,LA PLATA AERO
29072023,17.5,-5.8,LA QUIACA OBSERVATORIO
29072023,24.5,4.9,LA RIOJA AERO
29072023,23.1,6.9,LABOULAYE AERO
29072023,17.5,7.0,LAS FLORES
29072023,26.2,,LAS LOMITAS
29072023,24.9,-0.6,MALARGUE AERO
29072023,16.4,7.1,MAQUINCHAO
29072023,15.7,4.9,MAR DEL PLATA AERO
29072023,22.5,4.6,MARCOS JUAREZ AERO
29072023,17.8,,MARIANO MORENO AERO
29072023,20.7,4.7,MENDOZA AERO
29072023,19.3,5.0,MENDOZA OBSERVATORIO
29072023,20.6,7.6,MERCEDES AERO (CTES)
29072023,,7.5,MERLO AERO
29072023,23.2,5.0,METAN
29072023,18.5,7.3,MONTE CASEROS AERO
29072023,17.5,7.9,MORON AERO
29072023,22.9,2.6,NEUQUEN AERO
29072023,18.6,7.8,NUEVE DE JULIO
29072023,21.0,8.0,OBERA
29072023,18.4,5.1,OLAVARRIA AERO
29072023,26.6,8.4,ORAN AERO
29072023,19.0,6.8,PARANA AERO
29072023,15.9,9.0,PASO DE INDIOS
29072023,18.5,8.6,PASO DE LOS LIBRES AERO
29072023,20.8,7.8,PEHUAJO AERO
29072023,11.5,0.2,PERITO MORENO AERO
29072023,20.1,5.3,PIGUE AERO
29072023,27.2,7.1,PILAR OBSERVATORIO
29072023,21.9,8.8,POSADAS AERO
29072023,25.0,3.3,PRESIDENCIA ROQUE SAENZ PENA AERO
29072023,14.8,8.0,PUERTO DESEADO AERO
29072023,22.8,10.2,PUERTO MADRYN AERO
29072023,15.8,7.1,PUNTA INDIO B.A.
29072023,,7.2,RAFAELA AERO
29072023,22.3,7.1,RECONQUISTA AERO
29072023,23.2,2.8,RESISTENCIA AERO
29072023,26.0,8.3,RIO CUARTO AERO
29072023,9.0,2.4,RIO GALLEGOS AERO
29072023,6.8,0.5,RIO GRANDE B.A.
29072023,27.0,6.8,RIVADAVIA
29072023,19.4,6.0,ROSARIO AERO
29072023,23.6,1.9,SALTA AERO
29072023,22.4,7.1,SAN ANTONIO OESTE AERO
29072023,17.9,7.1,SAN FERNANDO AERO
29072023,23.7,4.2,SAN JUAN AERO
29072023,13.4,5.9,SAN JULIAN AERO
29072023,25.4,9.8,SAN LUIS AERO
29072023,20.5,3.5,SAN MARTIN (MZA)
29072023,24.6,5.6,SAN RAFAEL AERO
29072023,,,SANTA CRUZ AERO
29072023,22.8,7.5,SANTA ROSA AERO
29072023,23.0,,SANTA ROSA DE CONLARA AERO
29072023,25.7,1.8,SANTIAGO DEL ESTERO AERO
29072023,21.4,6.4,SAUCE VIEJO AERO
29072023,22.5,4.7,SUNCHALES AERO
29072023,16.7,3.4,TANDIL AERO
29072023,26.0,7.6,TARTAGAL AERO
29072023,26.2,3.5,TERMAS DE RIO HONDO AERO
29072023,26.5,1.0,TINOGASTA
29072023,23.0,12.2,TRELEW AERO
29072023,21.4,8.0,TRENQUE LAUQUEN
29072023,19.4,7.7,TRES ARROYOS
29072023,26.0,7.0,TUCUMAN AERO
29072023,10.1,1.4,USHUAIA AERO
29072023,25.4,1.3,USPALLATA
29072023,20.0,5.9,VENADO TUERTO AERO
29072023,25.3,7.4,VICTORICA
29072023,20.7,9.4,VIEDMA AERO
29072023,25.5,1.0,VILLA DE MARIA DEL RIO SECO
29072023,24.0,8.3,VILLA DOLORES AERO
29072023,17.7,2.1,VILLA GESELL AERO
29072023,28.1,6.8,VILLA REYNOLDS AERO
28072023,13.3,9.1,AEROPARQUE AERO
28072023,12.1,3.6,AZUL AERO
28072023,14.2,0.5,BAHIA BLANCA AERO
28072023,13.7,0.9,BARILOCHE AERO
28072023,-13.5,-15.2,BASE BELGRANO II
28072023,0.5,-2.3,BASE CARLINI (EX JUBANY)
28072023,-1.7,-5.2,BASE ESPERANZA
28072023,-4.1,-12.7,BASE MARAMBIO
28072023,0.7,-2.8,BASE ORCADAS
28072023,-5.3,-10.8,BASE SAN MARTIN
28072023,11.6,2.5,BENITO JUAREZ AERO
28072023,17.5,12.6,BERNARDO DE IRIGOYEN AERO
28072023,16.1,2.8,BOLIVAR AERO
28072023,15.0,6.8,BUENOS AIRES OBSERVATORIO
28072023,,4.9,CAMPO DE MAYO AERO
28072023,25.6,4.0,CATAMARCA AERO
28072023,20.5,4.2,CERES AERO
28072023,22.2,3.8,CHAMICAL AERO
28072023,15.6,1.5,CHAPELCO AERO
28072023,22.5,3.5,CHEPES
28072023,21.0,3.8,CHILECITO AERO
28072023,20.0,4.2,CIPOLLETTI
28072023,16.4,-0.1,COMODORO RIVADAVIA AERO
28072023,17.3,,CONCORDIA AERO
28072023,22.1,0.7,CORDOBA AERO
28072023,22.0,4.5,CORDOBA OBSERVATORIO
28072023,13.0,2.2,CORONEL SUAREZ AERO
28072023,21.6,10.9,CORRIENTES AERO
28072023,,2.1,DOLORES AERO
28072023,18.8,3.5,EL BOLSON AERO
28072023,5.4,-9.5,EL CALAFATE AERO
28072023,15.0,2.7,EL PALOMAR AERO
28072023,,1.5,ESCUELA DE AVIACION MILITAR AERO
28072023,17.7,1.0,ESQUEL AERO
28072023,15.2,5.0,EZEIZA AERO
28072023,,13.8,FORMOSA AERO
28072023,17.0,-2.5,GENERAL PICO AERO
28072023,9.0,-7.7,GOBERNADOR GREGORES AERO
28072023,17.0,2.7,GUALEGUAYCHU AERO
28072023,20.8,16.9,IGUAZU AERO
28072023,22.5,12.0,ITUZAINGO
28072023,19.5,-2.5,JACHAL
28072023,22.3,4.2,JUJUY AERO
28072023,20.0,3.0,JUJUY U N
28072023,18.5,1.6,JUNIN AERO
28072023,13.0,4.8,LA PLATA AERO
28072023,15.5,-4.5,LA QUIACA OBSERVATORIO
28072023,23.5,4.9,LA RIOJA AERO
28072023,19.7,-0.3,LABOULAYE AERO
28072023,13.5,6.0,LAS FLORES
28072023,21.0,,LAS LOMITAS
28072023,12.4,0.0,MALARGUE AERO
28072023,15.5,-2.2,MAQUINCHAO
28072023,10.8,4.0,MAR DEL PLATA AERO
28072023,20.6,0.8,MARCOS JUAREZ AERO
28072023,15.0,,MARIANO MORENO AERO
28072023,18.6,3.5,MENDOZA AERO
28072023,18.2,4.8,MENDOZA OBSERVATORIO
28072023,18.8,8.0,MERCEDES AERO (CTES)
28072023,,6.0,MERLO AERO
28072023,19.8,6.0,METAN
28072023,17.2,8.3,MONTE CASEROS AERO
28072023,15.2,4.9,MORON AERO
28072023,18.6,2.7,NEUQUEN AERO
28072023,17.2,1.9,NUEVE DE JULIO
28072023,26.0,13.8,OBERA
28072023,12.4,4.5,OLAVARRIA AERO
28072023,23.9,8.1,ORAN AERO
28072023,18.4,5.4,PARANA AERO
28072023,19.2,0.4,PASO DE INDIOS
28072023,18.2,9.5,PASO DE LOS LIBRES AERO
28072023,17.0,-1.5,PEHUAJO AERO
28072023,7.0,-4.0,PERITO MORENO AERO
28072023,13.3,2.7,PIGUE AERO
28072023,21.7,2.6,PILAR OBSERVATORIO
28072023,22.4,13.4,POSADAS AERO
28072023,22.5,7.0,PRESIDENCIA ROQUE SAENZ PENA AERO
28072023,10.0,-1.6,PUERTO DESEADO AERO
28072023,16.0,-1.6,PUERTO MADRYN AERO
28072023,11.6,7.0,PUNTA INDIO B.A.
28072023,19.8,3.2,RAFAELA AERO
28072023,19.4,8.2,RECONQUISTA AERO
28072023,21.5,11.0,RESISTENCIA AERO
28072023,20.0,5.2,RIO CUARTO AERO
28072023,5.1,-11.3,RIO GALLEGOS AERO
28072023,3.9,-7.7,RIO GRANDE B.A.
28072023,23.0,11.8,RIVADAVIA
28072023,18.8,3.2,ROSARIO AERO
28072023,21.7,1.2,SALTA AERO
28072023,15.1,-0.8,SAN ANTONIO OESTE AERO
28072023,14.4,4.7,SAN FERNANDO AERO
28072023,22.3,1.5,SAN JUAN AERO
28072023,11.0,-3.3,SAN JULIAN AERO
28072023,21.7,5.0,SAN LUIS AERO
28072023,19.5,3.1,SAN MARTIN (MZA)
28072023,20.4,3.3,SAN RAFAEL AERO
28072023,,,SANTA CRUZ AERO
28072023,14.1,0.5,SANTA ROSA AERO
28072023,21.3,,SANTA ROSA DE CONLARA AERO
28072023,23.7,1.8,SANTIAGO DEL ESTERO AERO
28072023,20.1,1.0,SAUCE VIEJO AERO
28072023,19.9,2.5,SUNCHALES AERO
28072023,11.0,-2.3,TANDIL AERO
28072023,23.0,8.5,TARTAGAL AERO
28072023,21.4,2.6,TERMAS DE RIO HONDO AERO
28072023,22.0,1.0,TINOGASTA
28072023,18.4,-3.0,TRELEW AERO
28072023,16.2,0.6,TRENQUE LAUQUEN
28072023,12.8,3.0,TRES ARROYOS
28072023,22.7,5.0,TUCUMAN AERO
28072023,8.9,-1.8,USHUAIA AERO
28072023,19.8,-2.5,USPALLATA
28072023,20.0,0.5,VENADO TUERTO AERO
28072023,,,VICTORICA
28072023,12.7,3.4,VIEDMA AERO
28072023,21.4,-0.4,VILLA DE MARIA DEL RIO SECO
28072023,20.9,3.6,VILLA DOLORES AERO
28072023,10.5,2.8,VILLA GESELL AERO
28072023,21.6,-2.5,VILLA REYNOLDS AERO
27072023,13.3,7.4,AEROPARQUE AERO
27072023,7.5,0.5,AZUL AERO
27072023,6.0,0.0,BAHIA BLANCA AERO
27072023,9.6,0.8,BARILOCHE AERO
27072023,-12.7,-15.7,BASE BELGRANO II
27072023,0.4,-2.2,BASE CARLINI (EX JUBANY)
27072023,0.6,-3.0,BASE ESPERANZA
27072023,1.1,-6.4,BASE MARAMBIO
27072023,-0.8,-6.0,BASE ORCADAS
27072023,0.4,-6.8,BASE SAN MARTIN
27072023,7.6,0.8,BENITO JUAREZ AERO
27072023,20.5,13.8,BERNARDO DE IRIGOYEN AERO
27072023,8.1,-1.0,BOLIVAR AERO
27072023,13.9,6.8,BUENOS AIRES OBSERVATORIO
27072023,,3.0,CAMPO DE MAYO AERO
27072023,22.5,11.4,CATAMARCA AERO
27072023,18.2,2.0,CERES AERO
27072023,21.0,8.5,CHAMICAL AERO
27072023,10.2,0.5,CHAPELCO AERO
27072023,19.0,8.0,CHEPES
27072023,20.5,5.0,CHILECITO AERO
27072023,15.0,5.5,CIPOLLETTI
27072023,8.3,-1.5,COMODORO RIVADAVIA AERO
27072023,17.0,,CONCORDIA AERO
27072023,21.2,4.0,CORDOBA AERO
27072023,20.8,7.0,CORDOBA OBSERVATORIO
27072023,5.9,-2.1,CORONEL SUAREZ AERO
27072023,17.8,5.7,CORRIENTES AERO
27072023,,1.2,DOLORES AERO
27072023,8.8,2.1,EL BOLSON AERO
27072023,-1.0,-15.0,EL CALAFATE AERO
27072023,13.2,4.0,EL PALOMAR AERO
27072023,,2.5,ESCUELA DE AVIACION MILITAR AERO
27072023,5.3,-1.2,ESQUEL AERO
27072023,12.6,3.4,EZEIZA AERO
27072023,,11.9,FORMOSA AERO
27072023,14.3,3.0,GENERAL PICO AERO
27072023,-3.5,-11.8,GOBERNADOR GREGORES AERO
27072023,16.8,2.3,GUALEGUAYCHU AERO
27072023,19.4,16.0,IGUAZU AERO
27072023,20.0,9.0,ITUZAINGO
27072023,21.5,-1.0,JACHAL
27072023,18.5,6.7,JUJUY AERO
27072023,17.3,6.1,JUJUY U N
27072023,14.2,1.0,JUNIN AERO
27072023,12.0,3.2,LA PLATA AERO
27072023,16.5,-6.3,LA QUIACA OBSERVATORIO
27072023,21.9,6.1,LA RIOJA AERO
27072023,17.8,-0.4,LABOULAYE AERO
27072023,9.0,0.5,LAS FLORES
27072023,17.4,,LAS LOMITAS
27072023,11.2,-1.6,MALARGUE AERO
27072023,6.7,0.2,MAQUINCHAO
27072023,9.2,4.3,MAR DEL PLATA AERO
27072023,19.4,3.0,MARCOS JUAREZ AERO
27072023,13.5,,MARIANO MORENO AERO
27072023,17.2,2.6,MENDOZA AERO
27072023,17.3,4.4,MENDOZA OBSERVATORIO
27072023,16.5,3.8,MERCEDES AERO (CTES)
27072023,,4.5,MERLO AERO
27072023,16.8,7.5,METAN
27072023,16.2,4.7,MONTE CASEROS AERO
27072023,12.5,4.5,MORON AERO
27072023,14.6,5.3,NEUQUEN AERO
27072023,10.9,2.2,NUEVE DE JULIO
27072023,19.8,10.5,OBERA
27072023,7.2,-1.2,OLAVARRIA AERO
27072023,20.7,11.7,ORAN AERO
27072023,16.5,4.4,PARANA AERO
27072023,9.9,-2.0,PASO DE INDIOS
27072023,16.0,4.9,PASO DE LOS LIBRES AERO
27072023,10.2,0.6,PEHUAJO AERO
27072023,2.2,-8.0,PERITO MORENO AERO
27072023,5.6,-1.3,PIGUE AERO
27072023,19.8,4.0,PILAR OBSERVATORIO
27072023,20.1,10.5,POSADAS AERO
27072023,17.6,5.0,PRESIDENCIA ROQUE SAENZ PENA AERO
27072023,6.0,-5.2,PUERTO DESEADO AERO
27072023,9.2,-1.2,PUERTO MADRYN AERO
27072023,10.7,2.7,PUNTA INDIO B.A.
27072023,18.6,2.0,RAFAELA AERO
27072023,15.9,3.2,RECONQUISTA AERO
